ai_speed,share_mode,labor_dist,Scenario,macro_cit_delta,outlays_tax_credits,revenues_corp_tax,revenues_estate_tax,revenues_income_tax,revenues_other,revenues_payroll_tax,revenues_vat,total,total_capital,total_interaction,total_labor,total_with_macro_cit,delta_Y
Moderate,Reallocated,Proportional,Moderate AI · Reallocated shares · Proportional labor,36.658756959679,-0.623338031290842,0,0,62.9615182243424,0,4.91016033234359,0,68.4950165879764,52.7340772104844,0.0257895279983131,15.7351498494936,105.153773547655,362.908528570293
Moderate,Reallocated,Compressive,Moderate AI · Reallocated shares · Compressive labor,36.658756959679,-7.27892294503704,0,0,11.121816981813,0,29.7880763576211,0,48.1888162844707,52.7340772104844,-0.0185880125118274,-4.5266729135019,84.8475732441497,356.367497335003
Moderate,Reallocated,Expansive,Moderate AI · Reallocated shares · Expansive labor,36.658756959679,5.89093868649896,0,0,117.235044082048,0,-21.0083519114044,0,90.3357534841434,52.7340772104844,0.091387280644085,37.5102889930149,126.994510443822,368.753060256702
Rapid,Reallocated,Proportional,Rapid AI · Reallocated shares · Proportional labor,84.0011710987443,0.927909072832591,0,0,98.9616612919495,0,-11.2886702738613,0,86.7450819452543,122.932200326053,-0.155147368337566,-36.0319710124613,170.746253043999,535.921491163816
Rapid,Reallocated,Compressive,Rapid AI · Reallocated shares · Compressive labor,84.0011710987443,-12.4006731010548,0,0,-1.37895589235222,0,36.6809936673592,0,47.7027108760613,122.932200326053,-0.504212762140014,-74.7252766878519,131.703881974806,522.1905576709
Rapid,Reallocated,Expansive,Rapid AI · Reallocated shares · Expansive labor,84.0011710987443,13.5011753989266,0,0,208.968910957338,0,-63.4242465884479,0,132.043488969963,122.932200326053,0.0815239017138083,9.02976474219577,216.044660068707,546.8013758505
Slow,Reallocated,Proportional,Slow AI · Reallocated shares · Proportional labor,8.36632274246801,0.368722591245188,0,0,3.93546001088544,0,-3.7673125102699,0,-0.200575090630082,11.8507249604036,-0.00379998303287721,-12.0475000680008,8.16574765183793,18.4844202005042
Slow,Reallocated,Compressive,Slow AI · Reallocated shares · Compressive labor,8.36632274246801,-0.717580226326447,0,0,-4.72220153060562,0,0.372827705542704,0,-3.6317935987372,11.8507249604036,-0.0026685186467148,-15.4798500404941,4.73452914373081,17.460016963887
Slow,Reallocated,Expansive,Slow AI · Reallocated shares · Expansive labor,8.36632274246801,1.45311266812115,0,0,12.6572121884519,0,-7.93797064299088,0,3.26612887733972,11.8507249604036,-0.00433862614409009,-8.58025745691975,11.6324516198077,19.4883121339044
