time,series,value,sex_label
0-1,All,1.7068440398683473,Men
0-1,All,3.727006112406106,Women
1-2,All,1.475750361355229,Men
1-2,All,2.6887831121745864,Women
3-5,All,1.1647958413338066,Men
3-5,All,1.9336186777049942,Women
6-12,All,0.7021793253591169,Men
6-12,All,1.244263270282936,Women
13-17,All,0.25519611066579223,Men
13-17,All,0.48612850638262733,Women
